Соловей Юрій Ігорович	Блок Петра Порошенка	89	27.11.2014		https://uk.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BB%D0%BE%D0%B2%D0%B5%D0%B9_%D0%AE%D1%80%D1%96%D0%B9_%D0%86%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Марченко Олександр Олександрович	Свобода	90	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Сольвар Руслан Миколайович	Блок Петра Порошенка	91	27.11.2014		https://uk.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BB%D1%8C%D0%B2%D0%B0%D1%80_%D0%A0%D1%83%D1%81%D0%BB%D0%B0%D0%BD_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Гудзенко Віталій Іванович	Блок Петра Порошенка	92	27.11.2014		https://uk.wikipedia.org/wiki/%D0%93%D1%83%D0%B4%D0%B7%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Онищенко Олександр Романович	Самовисування	93	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9E%D0%BD%D0%B8%D1%89%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Романюк Віктор Миколайович	Народний фронт	94	27.11.2014		https://uk.wikipedia.org/wiki/%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD%D1%8E%D0%BA_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Гаврилюк Михайло Віталійович	Народний фронт	95	27.11.2014		https://uk.wikipedia.org/wiki/%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D1%8E%D0%BA_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE_%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Москаленко Ярослав Миколайович	Самовисування	96	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9C%D0%BE%D1%81%D0%BA%D0%B0%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE_%D0%AF%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Різаненко Павло Олександрович	Блок Петра Порошенка	97	27.11.2014		https://uk.wikipedia.org/wiki/%D0%A0%D1%96%D0%B7%D0%B0%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Міщенко Сергій Григорович	Самовисування	98	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9C%D1%96%D1%89%D0%B5%D0%BD%D0%BA%D0%BE_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Яриніч Костянтин Володимирович	Блок Петра Порошенка	99	27.11.2014		https://uk.wikipedia.org/wiki/%D0%AF%D1%80%D0%B8%D0%BD%D1%96%D1%87_%D0%9A%D0%BE%D1%81%D1%82%D1%8F%D0%BD%D1%82%D0%B8%D0%BD_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Березкін Станіслав Семенович	Самовисування	100	27.11.2014		https://uk.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%B5%D0%B7%D0%BA%D1%96%D0%BD_%D0%A1%D1%82%D0%B0%D0%BD%D1%96%D1%81%D0%BB%D0%B0%D0%B2_%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Поплавський Михайло Михайлович	Самовисування	101	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BF%D0%BB%D0%B0%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87
Довгий Олесь Станіславович	Самовисування	102	27.11.2014		https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%B2%D0%B3%D0%B8%D0%B9_%D0%9E%D0%BB%D0%B5%D1%81%D1%8C_%D0%A1%D1%82%D0%B0%D0%BD%D1%96%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87
Кузьменко Анатолій Іванович	Блок Петра Порошенка	103	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9A%D1%83%D0%B7%D1%8C%D0%BC%D0%B5%D0%BD%D0%BA%D0%BE_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Бакулін Євген Миколайович	Опозиційний блок	106	27.11.2014		https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D0%BA%D1%83%D0%BB%D1%96%D0%BD_%D0%84%D0%B2%D0%B3%D0%B5%D0%BD_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Дунаєв Сергій Володимирович	Самовисування	107	27.11.2014		https://uk.wikipedia.org/wiki/%D0%94%D1%83%D0%BD%D0%B0%D1%94%D0%B2_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Іоффе Юлій Якович	Самовисування	112	27.11.2014		https://uk.wikipedia.org/wiki/%D0%86%D0%BE%D1%84%D1%84%D0%B5_%D0%AE%D0%BB%D1%96%D0%B9_%D0%AF%D0%BA%D0%BE%D0%B2%D0%B8%D1%87
Курило Віталій Семенович	Самовисування	113	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9A%D1%83%D1%80%D0%B8%D0%BB%D0%BE_%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9_%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Гарбуз Юрій Григорійович	Самовисування	114	27.11.2014	19.05.2016	https://uk.wikipedia.org/wiki/%D0%93%D0%B0%D1%80%D0%B1%D1%83%D0%B7_%D0%AE%D1%80%D1%96%D0%B9_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Добродомов Дмитро Євгенович	Самовисування	115	27.11.2014		https://uk.wikipedia.org/wiki/%D0%94%D0%BE%D0%B1%D1%80%D0%BE%D0%B4%D0%BE%D0%BC%D0%BE%D0%B2_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE_%D0%84%D0%B2%D0%B3%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Подоляк Ірина Ігорівна	Об'єднання «Самопоміч»	116	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B4%D0%BE%D0%BB%D1%8F%D0%BA_%D0%86%D1%80%D0%B8%D0%BD%D0%B0_%D0%86%D0%B3%D0%BE%D1%80%D1%96%D0%B2%D0%BD%D0%B0
Юринець Оксана Василівна	Блок Петра Порошенка	117	27.11.2014		https://uk.wikipedia.org/wiki/%D0%AE%D1%80%D0%B8%D0%BD%D0%B5%D1%86%D1%8C_%D0%9E%D0%BA%D1%81%D0%B0%D0%BD%D0%B0_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%96%D0%B2%D0%BD%D0%B0
Дубневич Богдан Васильович	Блок Петра Порошенка	118	27.11.2014		https://uk.wikipedia.org/wiki/%D0%94%D1%83%D0%B1%D0%BD%D0%B5%D0%B2%D0%B8%D1%87_%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87
Бондар Михайло Леонтійович	Народний Фронт	119	27.11.2014		https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%BD%D0%B4%D0%B0%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE_%D0%9B%D0%B5%D0%BE%D0%BD%D1%82%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Дубневич Ярослав Васильович	Блок Петра Порошенка	120	27.11.2014		https://uk.wikipedia.org/wiki/%D0%94%D1%83%D0%B1%D0%BD%D0%B5%D0%B2%D0%B8%D1%87_%D0%AF%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87
Матківський Богдан Миронович	Самовисування	121	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%82%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD_%D0%9C%D0%B8%D1%80%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Парасюк Володимир Зіновійович	Самовисування	122	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D1%80%D0%B0%D1%81%D1%8E%D0%BA_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%97%D1%96%D0%BD%D0%BE%D0%B2%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Батенко Тарас Іванович	Блок Петра Порошенка	123	27.11.2014		https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D1%82%D0%B5%D0%BD%D0%BA%D0%BE_%D0%A2%D0%B0%D1%80%D0%B0%D1%81_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Мусій Олег Степанович	Самовисування	124	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9C%D1%83%D1%81%D1%96%D0%B9_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Лопушанський Андрій Ярославович	Самовисування	125	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9B%D0%BE%D0%BF%D1%83%D1%88%D0%B0%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%AF%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87
Кіт Андрій Богданович	Блок Петра Порошенка	126	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9A%D1%96%D1%82_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Козир Борис Юрійович	Блок Петра Порошенка	127	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B7%D0%B8%D1%80_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%AE%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Ільюк Артем Олександрович	Самовисування	128	27.11.2014		https://uk.wikipedia.org/wiki/%D0%86%D0%BB%D1%8C%D1%8E%D0%BA_%D0%90%D1%80%D1%82%D0%B5%D0%BC_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Жолобецький Олександр Олександрович	Блок Петра Порошенка	129	27.11.2014		https://uk.wikipedia.org/wiki/%D0%96%D0%BE%D0%BB%D0%BE%D0%B1%D0%B5%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Вадатурський Андрій Олексійович	Блок Петра Порошенка	130	27.11.2014		https://uk.wikipedia.org/wiki/%D0%92%D0%B0%D0%B4%D0%B0%D1%82%D1%83%D1%80%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Лівік Олександр Петрович	Блок Петра Порошенка	131	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9B%D1%96%D0%B2%D1%96%D0%BA_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Корнацький Аркадій Олексійович	Блок Петра Порошенка	132	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BD%D0%B0%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%90%D1%80%D0%BA%D0%B0%D0%B4%D1%96%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Матвійчук Едуард Леонідович	Самовисування	133	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%82%D0%B2%D1%96%D0%B9%D1%87%D1%83%D0%BA_%D0%95%D0%B4%D1%83%D0%B0%D1%80%D0%B4_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4%D0%BE%D0%B2%D0%B8%D1%87
Чекіта Геннадій Леонідович	Блок Петра Порошенка	134	27.11.2014		https://uk.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BA%D1%96%D1%82%D0%B0_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D1%96%D0%B9_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4%D0%BE%D0%B2%D0%B8%D1%87
Ківалов Сергій Васильович	Самовисування	135	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9A%D1%96%D0%B2%D0%B0%D0%BB%D0%BE%D0%B2_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87
Голубов Дмитро Іванович	Блок Петра Порошенка	136	27.11.2014		https://uk.wikipedia.org/wiki/%D0%93%D0%BE%D0%BB%D1%83%D0%B1%D0%BE%D0%B2_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Клімов Леонід Михайлович	Самовисування	137	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9A%D0%BB%D1%96%D0%BC%D0%BE%D0%B2_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87
Фурсін Іван Геннадійович	Самовисування	138	27.11.2014		https://uk.wikipedia.org/wiki/%D0%A4%D1%83%D1%80%D1%81%D1%96%D0%BD_%D0%86%D0%B2%D0%B0%D0%BD_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Пресман Олександр Семенович	Самовисування	139	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9F%D1%80%D0%B5%D1%81%D0%BC%D0%B0%D0%BD_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Гуляєв Василь Олександрович	Самовисування	140	27.11.2014		https://uk.wikipedia.org/wiki/%D0%93%D1%83%D0%BB%D1%8F%D1%94%D0%B2_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Барвіненко Віталій Дмитрович	Самовисування	141	27.11.2014		https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D1%80%D0%B2%D1%96%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Кіссе Антон Іванович	Самовисування	142	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9A%D1%96%D1%81%D1%81%D0%B5_%D0%90%D0%BD%D1%82%D0%BE%D0%BD_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Урбанський Олександр Ігорович	Сильна Україна	143	27.11.2014		https://uk.wikipedia.org/wiki/%D0%A3%D1%80%D0%B1%D0%B0%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%86%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Каплін Сергій Миколайович	Блок Петра Порошенка	144	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BF%D0%BB%D1%96%D0%BD_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Бублик Юрій Васильович	Свобода	145	27.11.2014		https://uk.wikipedia.org/wiki/%D0%91%D1%83%D0%B1%D0%BB%D0%B8%D0%BA_%D0%AE%D1%80%D1%96%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87
Шаповалов Юрій Анатолійович	Самовисування	146	27.11.2014		https://uk.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BF%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE%D0%B2_%D0%AE%D1%80%D1%96%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Кулініч Олег Іванович	Самовисування	147	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9A%D1%83%D0%BB%D1%96%D0%BD%D1%96%D1%87_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Іщейкін Костянтин Євгенович	Блок Петра Порошенка	148	27.11.2014		https://uk.wikipedia.org/wiki/%D0%86%D1%89%D0%B5%D0%B9%D0%BA%D1%96%D0%BD_%D0%9A%D0%BE%D1%81%D1%82%D1%8F%D0%BD%D1%82%D0%B8%D0%BD_%D0%84%D0%B2%D0%B3%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Река Андрій Олександрович	Народний Фронт	149	27.11.2014		https://uk.wikipedia.org/wiki/%D0%A0%D0%B5%D0%BA%D0%B0_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Жеваго Костянтин Валентинович	Самовисування	150	27.11.2014		https://uk.wikipedia.org/wiki/%D0%96%D0%B5%D0%B2%D0%B0%D0%B3%D0%BE_%D0%9A%D0%BE%D1%81%D1%82%D1%8F%D0%BD%D1%82%D0%B8%D0%BD_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Кутовий Тарас Вікторович	Блок Петра Порошенка	151	27.11.2014	14.04.2016	https://uk.wikipedia.org/wiki/%D0%9A%D1%83%D1%82%D0%BE%D0%B2%D0%B8%D0%B9_%D0%A2%D0%B0%D1%80%D0%B0%D1%81_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Осуховський Олег Іванович	Свобода	152	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9E%D1%81%D1%83%D1%85%D0%BE%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Вознюк Юрій Володимирович	Народний Фронт	153	27.11.2014		https://uk.wikipedia.org/wiki/%D0%92%D0%BE%D0%B7%D0%BD%D1%8E%D0%BA_%D0%AE%D1%80%D1%96%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Дехтярчук Олександр Володимирович	Блок Петра Порошенка	154	27.11.2014		https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D1%85%D1%82%D1%8F%D1%80%D1%87%D1%83%D0%BA_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Яніцький Василь Петрович	Блок Петра Порошенка	155	27.11.2014		https://uk.wikipedia.org/wiki/%D0%AF%D0%BD%D1%96%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Євтушок Сергій Миколайович	ВО «Батьківщина»	156	27.11.2014		https://uk.wikipedia.org/wiki/%D0%84%D0%B2%D1%82%D1%83%D1%88%D0%BE%D0%BA_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Медуниця Олег Вячеславович	Народний Фронт	157	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9C%D0%B5%D0%B4%D1%83%D0%BD%D0%B8%D1%86%D1%8F_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%92%D1%8F%D1%87%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87
Сугоняко Олександр Леонідович	Блок Петра Порошенка	158	27.11.2014		https://uk.wikipedia.org/wiki/%D0%A1%D1%83%D0%B3%D0%BE%D0%BD%D1%8F%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4%D0%BE%D0%B2%D0%B8%D1%87
Деркач Андрій Леонідович	Самовисування	159	27.11.2014		https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D1%80%D0%BA%D0%B0%D1%87_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4%D0%BE%D0%B2%D0%B8%D1%87
Молоток Ігор Федорович	Самовисування	160	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9C%D0%BE%D0%BB%D0%BE%D1%82%D0%BE%D0%BA_%D0%86%D0%B3%D0%BE%D1%80_%D0%A4%D0%B5%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Лаврик Микола Іванович	Блок Петра Порошенка	161	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9B%D0%B0%D0%B2%D1%80%D0%B8%D0%BA_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Бухарєв Владислав Вікторович	ВО «Батьківщина»	162	27.11.2014		https://uk.wikipedia.org/wiki/%D0%91%D1%83%D1%85%D0%B0%D1%80%D1%94%D0%B2_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D1%81%D0%BB%D0%B0%D0%B2_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Пастух Тарас Тимофійович	Самовисування	163	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D1%81%D1%82%D1%83%D1%85_%D0%A2%D0%B0%D1%80%D0%B0%D1%81_%D0%A2%D0%B8%D0%BC%D0%BE%D1%84%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Головко Михайло Йосифович	Свобода	164	27.11.2014		https://uk.wikipedia.org/wiki/%D0%93%D0%BE%D0%BB%D0%BE%D0%B2%D0%BA%D0%BE_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE_%D0%99%D0%BE%D1%81%D0%B8%D1%84%D0%BE%D0%B2%D0%B8%D1%87
Юрик Тарас Зіновійович	Блок Петра Порошенка	165	27.11.2014		https://uk.wikipedia.org/wiki/%D0%AE%D1%80%D0%B8%D0%BA_%D0%A2%D0%B0%D1%80%D0%B0%D1%81_%D0%97%D1%96%D0%BD%D0%BE%D0%B2%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Люшняк Микола Володимирович	Блок Петра Порошенка	166	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9B%D1%8E%D1%88%D0%BD%D1%8F%D0%BA_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Барна Олег Степанович	Блок Петра Порошенка	167	27.11.2014		https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D1%80%D0%BD%D0%B0_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Писаренко Валерій Володимирович	Самовисування	168	27.11.2014		https://uk.wikipedia.org/wiki/%D0%9F%D0%B8%D1%81%D0%B0%D1%80%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%96%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
