Полочанінов Володимир Геннадійович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D0%BE%D1%87%D0%B0%D0%BD%D1%96%D0%BD%D0%BE%D0%B2_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Кондратюк Олена Костянтинівна	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D0%B4%D1%80%D0%B0%D1%82%D1%8E%D0%BA_%D0%9E%D0%BB%D0%B5%D0%BD%D0%B0_%D0%9A%D0%BE%D1%81%D1%82%D1%8F%D0%BD%D1%82%D0%B8%D0%BD%D1%96%D0%B2%D0%BD%D0%B0
Лунченко Валерій Валерійович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9B%D1%83%D0%BD%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%96%D0%B9_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Немілостівий Віталій Олександрович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9D%D0%B5%D0%BC%D1%96%D0%BB%D0%BE%D1%81%D1%82%D1%96%D0%B2%D0%B8%D0%B9_%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Стець Юрій Ярославович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D1%86%D1%8C_%D0%AE%D1%80%D1%96%D0%B9_%D0%AF%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87
Дубовой Олександр Федорович	ВО «Батьківщина»	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%94%D1%83%D0%B1%D0%BE%D0%B2%D0%BE%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A4%D0%B5%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Стаднійчук Роман Васильович	ВО «Батьківщина»	Багатомандатний округ	19.03.2013[11][12]	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D0%B4%D0%BD%D1%96%D0%B9%D1%87%D1%83%D0%BA_%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87
Меріков Вадим Іванович	ВО «Батьківщина»	Багатомандатний округ	15.03.2014[12]	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9C%D0%B5%D1%80%D1%96%D0%BA%D0%BE%D0%B2_%D0%92%D0%B0%D0%B4%D0%B8%D0%BC_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Шевчук Олег Борисович	ВО «Батьківщина»	Багатомандатний округ	25.03.2014	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A8%D0%B5%D0%B2%D1%87%D1%83%D0%BA_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87
Макул Леонід Якович	ВО «Батьківщина»	Багатомандатний округ	25.03.2014	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D1%83%D0%BB_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4_%D0%AF%D0%BA%D0%BE%D0%B2%D0%B8%D1%87
Ледовських Олена Володимирівна	ВО «Батьківщина»	Багатомандатний округ	25.03.2014	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B4%D0%BE%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D1%85_%D0%9E%D0%BB%D0%B5%D0%BD%D0%B0_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D1%96%D0%B2%D0%BD%D0%B0
Гринів Ігор Олексійович	ВО «Батьківщина»	Багатомандатний округ	25.03.2014	27.11.2014	https://uk.wikipedia.org/wiki/%D0%93%D1%80%D0%B8%D0%BD%D1%96%D0%B2_%D0%86%D0%B3%D0%BE%D1%80_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Чубатенко Олександр Миколайович	ВО «Батьківщина»	Багатомандатний округ	25.03.2014	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A7%D1%83%D0%B1%D0%B0%D1%82%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Колганова Олена Валеріївна	ВО «Батьківщина»	Багатомандатний округ	25.03.2014	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D0%B3%D0%B0%D0%BD%D0%BE%D0%B2%D0%B0_%D0%9E%D0%BB%D0%B5%D0%BD%D0%B0_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%96%D1%97%D0%B2%D0%BD%D0%B0
Богдан Руслан Дмитрович	ВО «Батьківщина»	Багатомандатний округ	17.06.2014	27.11.2014	https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD_%D0%A0%D1%83%D1%81%D0%BB%D0%B0%D0%BD_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Кличко Віталій Володимирович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	05.06.2014[21]	https://uk.wikipedia.org/wiki/%D0%9A%D0%BB%D0%B8%D1%87%D0%BA%D0%BE_%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Матіос Марія Василівна	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%82%D1%96%D0%BE%D1%81_%D0%9C%D0%B0%D1%80%D1%96%D1%8F_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%96%D0%B2%D0%BD%D0%B0
Наливайченко Валентин Олександрович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	17.03.2014[22]	https://uk.wikipedia.org/wiki/%D0%9D%D0%B0%D0%BB%D0%B8%D0%B2%D0%B0%D0%B9%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Продан Оксана Петрівна	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%B4%D0%B0%D0%BD_%D0%9E%D0%BA%D1%81%D0%B0%D0%BD%D0%B0_%D0%9F%D0%B5%D1%82%D1%80%D1%96%D0%B2%D0%BD%D0%B0
Ковальчук Віталій Анатолійович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B2%D0%B0%D0%BB%D1%8C%D1%87%D1%83%D0%BA_%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Геращенко Ірина Володимирівна	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%93%D0%B5%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%BA%D0%BE_%D0%86%D1%80%D0%B8%D0%BD%D0%B0_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D1%96%D0%B2%D0%BD%D0%B0
Пинзеник Віктор Михайлович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9F%D0%B8%D0%BD%D0%B7%D0%B5%D0%BD%D0%B8%D0%BA_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87
Агафонова Наталія Володимирівна	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%90%D0%B3%D0%B0%D1%84%D0%BE%D0%BD%D0%BE%D0%B2%D0%B0_%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%96%D1%8F_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D1%96%D0%B2%D0%BD%D0%B0
Палатний Артур Леонідович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BB%D0%B0%D1%82%D0%BD%D0%B8%D0%B9_%D0%90%D1%80%D1%82%D1%83%D1%80_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4%D0%BE%D0%B2%D0%B8%D1%87
Розенко Павло Валерійович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B7%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Новак Наталія Василівна	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%B0%D0%BA_%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%96%D1%8F_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%96%D0%B2%D0%BD%D0%B0
Романюк Роман Сергійович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD%D1%8E%D0%BA_%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Карпунцов Валерій Віталійович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%BF%D1%83%D0%BD%D1%86%D0%BE%D0%B2_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%96%D0%B9_%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Паламарчук Микола Петрович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BB%D0%B0%D0%BC%D0%B0%D1%80%D1%87%D1%83%D0%BA_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Куніцин Сергій Володимирович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9A%D1%83%D0%BD%D1%96%D1%86%D0%B8%D0%BD_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Іонова Марія Миколаївна	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%86%D0%BE%D0%BD%D0%BE%D0%B2%D0%B0_%D0%9C%D0%B0%D1%80%D1%96%D1%8F_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D1%97%D0%B2%D0%BD%D0%B0
Гурвіц Едуард Йосипович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%93%D1%83%D1%80%D0%B2%D1%96%D1%86_%D0%95%D0%B4%D1%83%D0%B0%D1%80%D0%B4_%D0%99%D0%BE%D1%81%D0%B8%D0%BF%D0%BE%D0%B2%D0%B8%D1%87
Чугунніков Віталій Семенович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A7%D1%83%D0%B3%D1%83%D0%BD%D0%BD%D1%96%D0%BA%D0%BE%D0%B2_%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9_%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Пацкан Валерій Васильович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D1%86%D0%BA%D0%B0%D0%BD_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%96%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87
Гінка Ярослав Ярославович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%93%D1%96%D0%BD%D0%BA%D0%B0_%D0%AF%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2_%D0%AF%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87
Ткачук Геннадій Віталійович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A2%D0%BA%D0%B0%D1%87%D1%83%D0%BA_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D1%96%D0%B9_%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Раупов Рустам Бурханович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A0%D0%B0%D1%83%D0%BF%D0%BE%D0%B2_%D0%A0%D1%83%D1%81%D1%82%D0%B0%D0%BC_%D0%91%D1%83%D1%80%D1%85%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Чернега Роман Тарасович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D0%B5%D0%B3%D0%B0_%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD_%D0%A2%D0%B0%D1%80%D0%B0%D1%81%D0%BE%D0%B2%D0%B8%D1%87
Корнійчук Олександр Олександрович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BD%D1%96%D0%B9%D1%87%D1%83%D0%BA_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Побер Ігор Миколайович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B1%D0%B5%D1%80_%D0%86%D0%B3%D0%BE%D1%80_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Куренной Володимир Костянтинович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9A%D1%83%D1%80%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9A%D0%BE%D1%81%D1%82%D1%8F%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Савчук Юрій Петрович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A1%D0%B0%D0%B2%D1%87%D1%83%D0%BA_%D0%AE%D1%80%D1%96%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Рябікін Павло Борисович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A0%D1%8F%D0%B1%D1%96%D0%BA%D1%96%D0%BD_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87
Аверченко Сергій Миколайович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	01.04.2014[23]	https://uk.wikipedia.org/wiki/%D0%90%D0%B2%D0%B5%D1%80%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Ванзуряк Роман Степанович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	15.04.2014[24]	https://uk.wikipedia.org/wiki/%D0%92%D0%B0%D0%BD%D0%B7%D1%83%D1%80%D1%8F%D0%BA_%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Бєлькова Ольга Валентинівна	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%91%D1%94%D0%BB%D1%8C%D0%BA%D0%BE%D0%B2%D0%B0_%D0%9E%D0%BB%D1%8C%D0%B3%D0%B0_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D1%96%D0%B2%D0%BD%D0%B0
Іщенко Валерій Олександрович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%86%D1%89%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%96%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Мочков Олександр Борисович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9C%D0%BE%D1%87%D0%BA%D0%BE%D0%B2_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87
Павленко Ростислав Миколайович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9F%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE_%D0%A0%D0%BE%D1%81%D1%82%D0%B8%D1%81%D0%BB%D0%B0%D0%B2_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Ревенко Анатолій Дмитрович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	26.03.2014	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A0%D0%B5%D0%B2%D0%B5%D0%BD%D0%BA%D0%BE_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Крутій Віталій Іванович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	09.04.2014	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9A%D1%80%D1%83%D1%82%D1%96%D0%B9_%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Фірсов Єгор Павлович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	24.04.2014	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A4%D1%96%D1%80%D1%81%D0%BE%D0%B2_%D0%84%D0%B3%D0%BE%D1%80_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87
Іляшенко Віталій Володимирович	Партія «УДАР» Віталія Кличка	Багатомандатний округ	17.06.2014	27.11.2014	https://uk.wikipedia.org/wiki/%D0%86%D0%BB%D1%8F%D1%88%D0%B5%D0%BD%D0%BA%D0%BE_%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Симоненко Петро Миколайович	Комуністична партія України	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BC%D0%BE%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9F%D0%B5%D1%82%D1%80%D0%BE_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Цибенко Петро Степанович	Комуністична партія України	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A6%D0%B8%D0%B1%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9F%D0%B5%D1%82%D1%80%D0%BE_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Спіріна Ірина Дмитрівна	Комуністична партія України	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/w/index.php?title=%D0%A1%D0%BF%D1%96%D1%80%D1%96%D0%BD%D0%B0_%D0%86%D1%80%D0%B8%D0%BD%D0%B0_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D1%96%D0%B2%D0%BD%D0%B0&action=edit&redlink=1
Кілінкаров Спірідон Павлович	Комуністична партія України	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9A%D1%96%D0%BB%D1%96%D0%BD%D0%BA%D0%B0%D1%80%D0%BE%D0%B2_%D0%A1%D0%BF%D1%96%D1%80%D1%96%D0%B4%D0%BE%D0%BD_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87
Присяжнюк Олександр Андрійович	Комуністична партія України	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9F%D1%80%D0%B8%D1%81%D1%8F%D0%B6%D0%BD%D1%8E%D0%BA_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87
Алексєєв Ігор Вікторович	Комуністична партія України	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D1%94%D1%94%D0%B2_%D0%86%D0%B3%D0%BE%D1%80_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Калєтнік Ігор Григорович	Комуністична партія України	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BB%D1%94%D1%82%D0%BD%D1%96%D0%BA_%D0%86%D0%B3%D0%BE%D1%80_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Мартинюк Адам Іванович	Комуністична партія України	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D1%8E%D0%BA_%D0%90%D0%B4%D0%B0%D0%BC_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87
Матвєєв Валентин Григорович	Комуністична партія України	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%82%D0%B2%D1%94%D1%94%D0%B2_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Мармазов Євген Васильович	Комуністична партія України	Багатомандатний округ	25.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D0%BC%D0%B0%D0%B7%D0%BE%D0%B2_%D0%84%D0%B2%D0%B3%D0%B5%D0%BD_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87
Голуб Олександр Володимирович	Комуністична партія України	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%93%D0%BE%D0%BB%D1%83%D0%B1_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
Скарбовійчук Руслан Володимирович	Комуністична партія України	Багатомандатний округ	12.12.2012	27.11.2014	https://uk.wikipedia.org/wiki/%D0%A1%D0%BA%D0%B0%D1%80%D0%B1%D0%BE%D0%B2%D1%96%D0%B9%D1%87%D1%83%D0%BA_%D0%A0%D1%83%D1%81%D0%BB%D0%B0%D0%BD_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87
