"image.src","image.text","name.href","name.text","index","url"
"http://static.rada.gov.ua/dep_img5/reg152.jpg","","http://itd.rada.gov.ua/mps/info/expage/8726/6","Бондар Володимир Олексійович","36","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/nu37.jpg","","http://itd.rada.gov.ua/mps/info/expage/8727/6","Бондар Олександр Миколайович","37","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg81.jpg","","http://itd.rada.gov.ua/mps/info/expage/8728/6","Бондаренко Віктор Вікторович","38","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg125.jpg","","http://itd.rada.gov.ua/mps/info/expage/8729/6","Бондаренко Олена Анатоліївна","39","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but89.jpg","","http://itd.rada.gov.ua/mps/info/expage/2154/6","Бондаренко Олена Федорівна","40","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/spu21.jpg","","http://itd.rada.gov.ua/mps/info/expage/6875/6","Бондарчук Іван Миколайович","41","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg101.jpg","","http://itd.rada.gov.ua/mps/info/expage/8398/6","Бондик Валерій Анатолійович","42","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but97.jpg","","http://itd.rada.gov.ua/mps/info/expage/673/6","Борзих Олександр Іванович","43","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/nu57.jpg","","http://itd.rada.gov.ua/mps/info/expage/8730/6","Борисов Валерій Дмитрович","44","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg105.jpg","","http://itd.rada.gov.ua/mps/info/expage/8731/6","Борт Віталій Петрович","45","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/kpu15.jpg","","http://itd.rada.gov.ua/mps/info/expage/2120/6","Борщевський Віктор Валентинович","46","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg114.jpg","","http://itd.rada.gov.ua/mps/info/expage/5529/6","Бронніков Володимир Костянтинович","47","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/spu19.jpg","","http://itd.rada.gov.ua/mps/info/expage/8732/6","Бугаєць Анатолій Олександрович","48","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but98.jpg","","http://itd.rada.gov.ua/mps/info/expage/8690/6","Буджерак Олександр Олександрович","49","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/spu11.jpg","","http://itd.rada.gov.ua/mps/info/expage/5376/6","Бульба Степан Степанович","50","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg109.jpg","","http://itd.rada.gov.ua/mps/info/expage/8733/6","Бурлаков Павло Миколайович","51","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but69.jpg","","http://itd.rada.gov.ua/mps/info/expage/5499/6","Буряк Олександр Васильович","52","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but37.jpg","","http://itd.rada.gov.ua/mps/info/expage/1352/6","Буряк Сергій Васильович","53","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but41.jpg","","http://itd.rada.gov.ua/mps/info/expage/5479/6","Васадзе Таріел Шакрович","54","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg75.jpg","","http://itd.rada.gov.ua/mps/info/expage/7193/6","Васильєв Олександр Андрійович","55","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but44.jpg","","http://itd.rada.gov.ua/mps/info/expage/5563/6","Веревський Андрій Михайлович","56","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg78.jpg","","http://itd.rada.gov.ua/mps/info/expage/5572/6","Вернидубов Іван Васильович","57","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but63.jpg","","http://itd.rada.gov.ua/mps/info/expage/8734/6","Вершиніна Інга Станіславівна","58","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg77.jpg","","http://itd.rada.gov.ua/mps/info/expage/8735/6","Вечерко Володимир Миколайович","59","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but92.jpg","","http://itd.rada.gov.ua/mps/info/expage/8736/6","Видрін Дмитро Гнатович","60","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg59.jpg","","http://itd.rada.gov.ua/mps/info/expage/8737/6","Вілкул Олександр Юрійович","61","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/spu6.jpg","","http://itd.rada.gov.ua/mps/info/expage/682/6","Вінський Йосип Вікентійович","62","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but119.jpg","","http://itd.rada.gov.ua/mps/info/expage/8738/6","Вітенко Олена Андріївна","63","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/spu17.jpg","","http://itd.rada.gov.ua/mps/info/expage/8739/6","Волга Василь Олександрович","64","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but14.jpg","","http://itd.rada.gov.ua/mps/info/expage/5417/6","Волинець Михайло Якович","65","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/nu44.jpg","","http://itd.rada.gov.ua/mps/info/expage/8740/6","Волков Олександр Анатолійович","66","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg208.jpg","","http://itd.rada.gov.ua/mps/info/expage/10544/6","Волошенков Дмитро Борисович","67","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg74.jpg","","http://itd.rada.gov.ua/mps/info/expage/8741/6","Воропаєв Юрій Миколайович","68","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but33.jpg","","http://itd.rada.gov.ua/mps/info/expage/8742/6","Воротнюк Ігор Борисович","69","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/nu48.jpg","","http://itd.rada.gov.ua/mps/info/expage/5736/6","В'язівський Володимир Михайлович","70","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg192.jpg","","http://itd.rada.gov.ua/mps/info/expage/8906/6","Галуненко Олександр Васильович","71","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/spu16.jpg","","http://itd.rada.gov.ua/mps/info/expage/3056/6","Гармаш Галина Федорівна","72","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but52.jpg","","http://itd.rada.gov.ua/mps/info/expage/8743/6","Гасюк Петро Петрович","73","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/kpu3.jpg","","http://itd.rada.gov.ua/mps/info/expage/5419/6","Герасимов Іван Олександрович","74","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/nu4.jpg","","http://itd.rada.gov.ua/mps/info/expage/8744/6","Герасим'юк Ольга Володимирівна","75","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg106.jpg","","http://itd.rada.gov.ua/mps/info/expage/8745/6","Герман Ганна Миколаївна","76","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg79.jpg","","http://itd.rada.gov.ua/mps/info/expage/8746/6","Гєллєр Євгеній Борисович","77","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/nu30.jpg","","http://itd.rada.gov.ua/mps/info/expage/5418/6","Гірник Євген Олексійович","78","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but85.jpg","","http://itd.rada.gov.ua/mps/info/expage/5473/6","Гладій Михайло Васильович","79","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but108.jpg","","http://itd.rada.gov.ua/mps/info/expage/8747/6","Глусь Степан Карлович","80","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/nu52.jpg","","http://itd.rada.gov.ua/mps/info/expage/2635/6","Гнатенко Лев Миколайович","81","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but135.jpg","","http://itd.rada.gov.ua/mps/info/expage/9990/6","Гнаткевич Юрій Васильович","82","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/nu43.jpg","","http://itd.rada.gov.ua/mps/info/expage/2259/6","Головатий Сергій Петрович","83","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/kpu7.jpg","","http://itd.rada.gov.ua/mps/info/expage/2117/6","Голуб Олександр Володимирович","84","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/spu15.jpg","","http://itd.rada.gov.ua/mps/info/expage/8748/6","Гончаров Михайло Олександрович","85","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg37.jpg","","http://itd.rada.gov.ua/mps/info/expage/5579/6","Горбаль Василь Михайлович","86","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg156.jpg","","http://itd.rada.gov.ua/mps/info/expage/8749/6","Горбатюк Анатолій Олексійович","87","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg209.jpg","","http://itd.rada.gov.ua/mps/info/expage/10718/6","Горбенко Наталія Арсентіївна","88","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/nu58.jpg","","http://itd.rada.gov.ua/mps/info/expage/5164/6","Горошкевич Олександр Сергійович","89","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/kpu19.jpg","","http://itd.rada.gov.ua/mps/info/expage/5381/6","Грач Леонід Іванович","90","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/nu10.jpg","","http://itd.rada.gov.ua/mps/info/expage/694/6","Григорович Лілія Степанівна","91","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg165.jpg","","http://itd.rada.gov.ua/mps/info/expage/8750/6","Грицак Василь Миколайович","92","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but27.jpg","","http://itd.rada.gov.ua/mps/info/expage/2220/6","Губський Богдан Володимирович","93","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg51.jpg","","http://itd.rada.gov.ua/mps/info/expage/8751/6","Гуменюк Ігор Миколайович","94","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/nu67.jpg","","http://itd.rada.gov.ua/mps/info/expage/5588/6","Гуменюк Олег Іванович","95","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/nu36.jpg","","http://itd.rada.gov.ua/mps/info/expage/5475/6","Гуреєв Василь Миколайович","96","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg160.jpg","","http://itd.rada.gov.ua/mps/info/expage/8752/6","Гусаров Сергій Миколайович","97","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/nu81.jpg","","http://itd.rada.gov.ua/mps/info/expage/7808/6","Давимука Степан Антонович","98","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/spu32.jpg","","http://itd.rada.gov.ua/mps/info/expage/8753/6","Данілін Микола Олексійович","99","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but42.jpg","","http://itd.rada.gov.ua/mps/info/expage/8754/6","Данілов Олексій Мячеславович","100","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg89.jpg","","http://itd.rada.gov.ua/mps/info/expage/8755/6","Дарда Олександр Панасович","101","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg28.jpg","","http://itd.rada.gov.ua/mps/info/expage/8756/6","Дейч Борис Давидович","102","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg201.jpg","","http://itd.rada.gov.ua/mps/info/expage/9780/6","Демидко Володимир Миколайович","103","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg197.jpg","","http://itd.rada.gov.ua/mps/info/expage/9781/6","Демчишен Василь Васильович","104","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg93.jpg","","http://itd.rada.gov.ua/mps/info/expage/7895/6","Демянко Микола Іванович","105","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but115.jpg","","http://itd.rada.gov.ua/mps/info/expage/8757/6","Денісова Людмила Леонтіївна","106","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but38.jpg","","http://itd.rada.gov.ua/mps/info/expage/8758/6","Деревляний Василь Тимофійович","107","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/spu9.jpg","","http://itd.rada.gov.ua/mps/info/expage/2284/6","Деркач Андрій Леонідович","108","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg22.jpg","","http://itd.rada.gov.ua/mps/info/expage/8759/6","Джарти Василь Георгійович","109","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/nu45.jpg","","http://itd.rada.gov.ua/mps/info/expage/2394/6","Джемілєв Мустафа","110","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg56.jpg","","http://itd.rada.gov.ua/mps/info/expage/8760/6","Джига Микола Васильович","111","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/nu28.jpg","","http://itd.rada.gov.ua/mps/info/expage/5391/6","Довгий Станіслав Олексійович","112","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/nu64.jpg","","http://itd.rada.gov.ua/mps/info/expage/5492/6","Довгий Тарас Олексійович","113","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but122.jpg","","http://itd.rada.gov.ua/mps/info/expage/8761/6","Дончак Володимир Андрійович","114","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg141.jpg","","http://itd.rada.gov.ua/mps/info/expage/1165/6","Євтухов Василь Іванович","115","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg203.jpg","","http://itd.rada.gov.ua/mps/info/expage/9989/6","Єгоренко Тамара Василівна","116","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but68.jpg","","http://itd.rada.gov.ua/mps/info/expage/2334/6","Єдін Олександр Йосипович","117","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but118.jpg","","http://itd.rada.gov.ua/mps/info/expage/8762/6","Єресько Ігор Геннадійович","118","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg19.jpg","","http://itd.rada.gov.ua/mps/info/expage/8763/6","Єфремов Олександр Сергійович","119","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/nu1.jpg","","http://itd.rada.gov.ua/mps/info/expage/2267/6","Єхануров Юрій Іванович","120","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/nu69.jpg","","http://itd.rada.gov.ua/mps/info/expage/5490/6","Жванія Давид Важаєвич","121","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/nu49.jpg","","http://itd.rada.gov.ua/mps/info/expage/5580/6","Жебрівський Павло Іванович","122","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but62.jpg","","http://itd.rada.gov.ua/mps/info/expage/2301/6","Жеваго Костянтин Валентинович","123","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/but130.jpg","","http://itd.rada.gov.ua/mps/info/expage/8764/6","Жиденко Ігор Григорович","124","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg118.jpg","","http://itd.rada.gov.ua/mps/info/expage/8765/6","Журавко Олексій Валерійович","125","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
"http://static.rada.gov.ua/dep_img5/reg176.jpg","","http://itd.rada.gov.ua/mps/info/expage/8766/6","Забарський Владислав Валерійович","126","http://w1.c1.rada.gov.ua/pls/site2/fetch_mps?skl_id=6"
